Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,DiscountApplied
21,23-04-2010,646902.531,0,64.21,2.795,210.1000648,8.2,True
21,30-04-2010,612479.421,0,66.93,2.78,210.0505833,8.2,True
21,07-05-2010,670472.478,0,70.87,2.835,210.0011018,8.2,True
21,14-05-2010,651203.892,0,73.08,2.854,209.9984585,8.2,True
21,21-05-2010,678025.548,0,74.24,2.826,210.2768443,8.2,True
21,28-05-2010,679692.834,0,80.94,2.759,210.5552301,8.2,True
21,04-06-2010,725411.232,0,82.68,2.705,210.833616,8.2,True
21,11-06-2010,705874.9950000001,0,83.51,2.668,211.1120018,8.2,True
21,18-06-2010,706593.861,0,86.18,2.637,211.1096543,8.2,True
21,25-06-2010,692863.875,0,87.01,2.653,210.9950134,8.2,True
21,02-07-2010,640323.7200000001,0,82.29,2.669,210.8803726,8.099,True
21,09-07-2010,643209.723,0,81.67,2.642,210.7657317,8.099,True
21,16-07-2010,679588.569,0,85.61,2.623,210.7577954,8.099,True
21,23-07-2010,689241.132,0,87.17,2.608,210.8921319,8.099,True
21,30-07-2010,644288.643,0,83.59,2.64,211.0264684,8.099,True
21,06-08-2010,665351.271,0,90.3,2.627,211.1608049,8.099,True
21,13-08-2010,714230.2620000001,0,89.65,2.692,211.2951413,8.099,True
21,20-08-2010,763985.952,0,89.58,2.664,211.2596586,8.099,True
21,27-08-2010,770294.313,0,86.2,2.619,211.2241759,8.099,True
21,03-09-2010,654995.52,0,82.57,2.577,211.1886931,8.099,True
21,10-09-2010,606650.229,1,79.3,2.565,211.1532104,8.099,True
21,17-09-2010,615906.774,0,83.03,2.582,211.1806415,8.099,True
21,24-09-2010,604519.2540000001,0,80.79,2.624,211.2552578,8.099,True
21,01-10-2010,609442.551,0,70.28,2.603,211.3298742,8.163,True
21,08-10-2010,612521.541,0,65.76,2.633,211.4044906,8.163,True
21,15-10-2010,624070.8450000001,0,68.61,2.72,211.4713286,8.163,True
21,22-10-2010,639601.605,0,70.72,2.725,211.5187208,8.163,True
21,29-10-2010,658580.985,0,67.51,2.716,211.5661131,8.163,True
21,05-11-2010,647899.8840000001,0,58.71,2.689,211.6135053,8.163,True
21,12-11-2010,662216.742,0,60.95,2.728,211.6608975,8.163,True
21,19-11-2010,680660.001,0,51.71,2.771,211.5470304,8.163,True
21,26-11-2010,1121065.749,1,62.96,2.735,211.4062867,8.163,True
21,03-12-2010,746289.657,0,50.43,2.708,211.265543,8.163,True
21,10-12-2010,849502.476,0,46.35,2.843,211.1247993,8.163,True
21,17-12-2010,1032801.1470000001,0,48.63,2.869,211.0645458,8.163,True
21,24-12-2010,1428532.002,0,51.29,2.886,211.0646599,8.163,True
21,31-12-2010,605612.907,1,47.19,2.943,211.064774,8.163,True
21,07-01-2011,566236.854,0,44.24,2.976,211.0648881,8.028,True
21,14-01-2011,585710.2170000001,0,34.14,2.983,211.1176713,8.028,True
21,21-01-2011,597547.557,0,42.72,3.016,211.4864691,8.028,True
21,28-01-2011,584890.461,0,44.04,3.01,211.8552668,8.028,True
21,04-02-2011,536596.416,0,36.33,2.989,212.2240646,8.028,True
21,11-02-2011,694717.659,1,34.61,3.022,212.5928624,8.028,True
21,18-02-2011,796231.728,0,59.87,3.045,212.9033115,8.028,True
21,25-02-2011,691482.465,0,61.27,3.065,213.190421,8.028,True
21,04-03-2011,716649.948,0,59.52,3.288,213.4775305,8.028,True
21,11-03-2011,687131.91,0,54.69,3.459,213.7646401,8.028,True
21,18-03-2011,714212.1,0,63.26,3.488,214.0156238,8.028,True
21,25-03-2011,678340.188,0,70.33,3.473,214.2521573,8.028,True
21,01-04-2011,658850.733,0,56.36,3.524,214.4886908,7.931,True
21,08-04-2011,670304.601,0,68.62,3.622,214.7252242,7.931,True
21,15-04-2011,691551.045,0,71.01,3.743,214.9420631,7.931,True
21,22-04-2011,721171.809,0,70.79,3.807,215.1096657,7.931,True
21,29-04-2011,704925.675,0,70.19,3.81,215.2772683,7.931,True
21,06-05-2011,647008.497,0,61.87,3.906,215.4448709,7.931,True
21,13-05-2011,678813.03,0,75.04,3.899,215.6124735,7.931,True
21,20-05-2011,670352.9040000001,0,68.36,3.907,215.3834778,7.931,True
21,27-05-2011,669950.829,0,76.86,3.786,215.1544822,7.931,True
21,03-06-2011,696490.722,0,83.82,3.699,214.9254865,7.931,True
21,10-06-2011,714958.101,0,84.71,3.648,214.6964908,7.931,True
21,17-06-2011,740898.3870000001,0,87.54,3.637,214.6513538,7.931,True
21,24-06-2011,694169.082,0,85.72,3.594,214.7441108,7.931,True
21,01-07-2011,706175.208,0,87.57,3.524,214.8368678,7.852,True
21,08-07-2011,660689.4600000001,0,89.16,3.48,214.9296249,7.852,True
21,15-07-2011,655480.035,0,91.05,3.575,215.0134426,7.852,True
21,22-07-2011,706041.603,0,90.27,3.651,215.0749122,7.852,True
21,29-07-2011,676050.408,0,91.56,3.682,215.1363819,7.852,True
21,05-08-2011,705253.4010000001,0,94.22,3.684,215.1978515,7.852,True
21,12-08-2011,699240.033,0,92.32,3.638,215.2593211,7.852,True
21,19-08-2011,769991.85,0,90.11,3.554,215.3229307,7.852,True
21,26-08-2011,739014.777,0,92.07,3.523,215.386897,7.852,True
21,02-09-2011,635002.02,0,91.94,3.533,215.4508632,7.852,True
21,09-09-2011,588590.685,1,78.87,3.546,215.5148295,7.852,True
21,16-09-2011,588173.2559999999,0,80.62,3.526,215.6944378,7.852,True
21,23-09-2011,613721.961,0,75.68,3.467,216.0282356,7.852,True
21,30-09-2011,586773.432,0,78.91,3.355,216.3620333,7.852,True
21,07-10-2011,597107.214,0,71.64,3.285,216.6958311,7.441,True
21,14-10-2011,604241.4959999999,0,69.79,3.274,217.0048261,7.441,True
21,21-10-2011,656132.454,0,65.16,3.353,217.1650042,7.441,True
21,28-10-2011,664930.8,0,65.46,3.372,217.3251824,7.441,True
21,04-11-2011,690622.533,0,56.01,3.332,217.4853605,7.441,True
21,11-11-2011,681632.883,0,59.8,3.297,217.6455387,7.441,True
21,18-11-2011,663312.681,0,61.9,3.308,217.8670218,7.441,True
21,25-11-2011,1097337.06,1,56.43,3.236,218.1130269,7.441,True
21,02-12-2011,713865.8250000001,0,48.72,3.172,218.3590319,7.441,True
21,09-12-2011,807972.417,0,41.44,3.158,218.605037,7.441,True
21,16-12-2011,924826.059,0,50.56,3.159,218.8217928,7.441,True
21,23-12-2011,1246096.953,0,46.54,3.112,218.9995495,7.441,True
21,30-12-2011,723926.124,1,45.16,3.129,219.1773063,7.441,True
21,06-01-2012,576163.674,0,48.1,3.157,219.355063,7.057,True
21,13-01-2012,568063.125,0,45.0,3.261,219.5328198,7.057,True
21,20-01-2012,586060.38,0,52.21,3.268,219.6258417,7.057,True
21,27-01-2012,550132.839,0,50.79,3.29,219.7188636,7.057,True
21,03-02-2012,612652.8870000001,0,55.83,3.36,219.8118854,7.057,True
21,10-02-2012,693587.511,1,46.52,3.409,219.9049073,7.057,True
21,17-02-2012,751197.1680000001,0,45.03,3.51,220.0651993,7.057,True
21,24-02-2012,672389.163,0,54.81,3.555,220.275944,7.057,True
21,02-03-2012,687946.86,0,59.3,3.63,220.4866886,7.057,True
21,09-03-2012,679575.9600000001,0,57.16,3.669,220.6974332,7.057,True
21,16-03-2012,690604.488,0,63.39,3.734,220.8498468,7.057,True
21,23-03-2012,656783.973,0,62.96,3.787,220.9244858,7.057,True
21,30-03-2012,652318.8840000001,0,67.87,3.845,220.9991248,7.057,True
21,06-04-2012,685760.922,0,69.02,3.891,221.0737638,6.891,True
21,13-04-2012,692387.136,0,69.03,3.891,221.1484028,6.891,True
21,20-04-2012,661373.0190000001,0,66.97,3.877,221.2021074,6.891,True
21,27-04-2012,607346.622,0,69.21,3.814,221.255812,6.891,True
21,04-05-2012,627880.788,0,77.53,3.749,221.3095166,6.891,True
21,11-05-2012,584950.986,0,74.14,3.688,221.3632212,6.891,True
21,18-05-2012,630498.7440000001,0,72.42,3.63,221.380331,6.891,True
21,25-05-2012,650602.116,0,79.49,3.561,221.3828029,6.891,True
21,01-06-2012,625895.847,0,79.24,3.501,221.3852748,6.891,True
21,08-06-2012,637106.148,0,79.47,3.452,221.3877467,6.891,True
21,15-06-2012,654344.136,0,81.51,3.393,221.4009901,6.891,True
21,22-06-2012,662283.0,0,81.78,3.346,221.4411622,6.891,True
21,29-06-2012,644707.251,0,88.05,3.286,221.4813343,6.891,True
21,06-07-2012,623712.231,0,85.26,3.227,221.5215064,6.565,True
21,13-07-2012,601319.124,0,82.51,3.256,221.5616784,6.565,True
21,20-07-2012,622080.297,0,84.25,3.311,221.5701123,6.565,True
21,27-07-2012,610010.226,0,88.09,3.407,221.5785461,6.565,True
21,03-08-2012,624407.265,0,91.57,3.417,221.5869799,6.565,True
21,10-08-2012,630244.809,0,89.57,3.494,221.5954138,6.565,True
21,17-08-2012,676767.4290000001,0,85.55,3.571,221.6751459,6.565,True
21,24-08-2012,721803.249,0,77.72,3.62,221.8083518,6.565,True
21,31-08-2012,687480.831,0,83.58,3.638,221.9415576,6.565,True
21,07-09-2012,578544.5610000001,1,88.4,3.73,222.0747635,6.565,True
21,14-09-2012,565645.167,0,76.1,3.717,222.2174395,6.565,True
21,21-09-2012,600436.314,0,71.54,3.721,222.4169362,6.565,True
21,28-09-2012,582387.885,0,80.38,3.666,222.6164329,6.565,True
21,05-10-2012,586592.0190000001,0,70.28,3.617,222.8159296,6.17,True
21,12-10-2012,587739.096,0,61.53,3.601,223.0154263,6.17,True
21,19-10-2012,577231.326,0,68.52,3.594,223.0598077,6.17,True
21,26-10-2012,607682.583,0,70.5,3.506,223.0783366,6.17,True
22,05-02-2010,929715.633,0,24.36,2.788,135.3524608,8.283,True
22,12-02-2010,920314.125,1,28.14,2.771,135.4113076,8.283,True
22,19-02-2010,889620.849,0,31.96,2.747,135.4657781,8.283,True
22,26-02-2010,809785.332,0,35.98,2.753,135.5195191,8.283,True
22,05-03-2010,908281.116,0,36.82,2.766,135.5732602,8.283,True
22,12-03-2010,870468.633,0,43.43,2.805,135.6270013,8.283,True
22,19-03-2010,869530.581,0,46.03,2.834,135.6682247,8.283,True
22,26-03-2010,910867.608,0,48.56,2.831,135.7073618,8.283,True
22,02-04-2010,1059606.891,0,44.96,2.826,135.7464988,8.348,True
22,09-04-2010,929853.963,0,57.06,2.849,135.7856359,8.348,True
22,16-04-2010,900871.8030000001,0,51.14,2.885,135.82725,8.348,True
22,23-04-2010,872635.023,0,51.04,2.895,135.8721667,8.348,True
22,30-04-2010,879914.7540000001,0,50.96,2.935,135.9170833,8.348,True
22,07-05-2010,947675.952,0,63.81,2.981,135.962,8.348,True
22,14-05-2010,876226.797,0,50.99,2.983,136.010394,8.348,True
22,21-05-2010,881980.101,0,59.99,2.961,136.0796521,8.348,True
22,28-05-2010,993366.36,0,65.64,2.906,136.1489101,8.348,True
22,04-06-2010,985985.217,0,69.49,2.857,136.2181682,8.348,True
22,11-06-2010,955076.823,0,65.01,2.83,136.2874263,8.348,True
22,18-06-2010,947605.725,0,67.13,2.805,136.3243393,8.348,True
22,25-06-2010,985518.2970000001,0,74.37,2.81,136.3483143,8.348,True
22,02-07-2010,1008233.739,0,72.88,2.815,136.3722893,8.433,True
22,09-07-2010,983388.834,0,79.22,2.806,136.3962643,8.433,True
22,16-07-2010,889553.691,0,76.3,2.796,136.4179827,8.433,True
22,23-07-2010,876710.88,0,76.91,2.784,136.4366924,8.433,True
22,30-07-2010,873696.2760000001,0,76.35,2.792,136.4554021,8.433,True
22,06-08-2010,909293.5260000001,0,74.37,2.792,136.4741118,8.433,True
22,13-08-2010,893787.687,0,74.75,2.81,136.4928214,8.433,True
22,20-08-2010,915340.896,0,73.21,2.796,136.5249182,8.433,True
22,27-08-2010,973278.864,0,68.99,2.77,136.557015,8.433,True
22,03-09-2010,967082.2919999999,0,75.85,2.735,136.5891118,8.433,True
22,10-09-2010,831756.9600000001,1,68.6,2.717,136.6212085,8.433,True
22,17-09-2010,826457.373,0,62.49,2.716,136.6338071,8.433,True
22,24-09-2010,812501.3250000001,0,65.14,2.718,136.6317821,8.433,True
22,01-10-2010,815388.4530000001,0,69.31,2.717,136.6297571,8.572,True
22,08-10-2010,913546.458,0,56.32,2.776,136.6277321,8.572,True
22,15-10-2010,858961.314,0,55.23,2.878,136.6401935,8.572,True
22,22-10-2010,864898.6680000001,0,50.24,2.919,136.688871,8.572,True
22,29-10-2010,923189.643,0,57.73,2.938,136.7375484,8.572,True
22,05-11-2010,906199.344,0,44.34,2.938,136.7862258,8.572,True
22,12-11-2010,939328.7760000001,0,44.42,2.961,136.8349032,8.572,True
22,19-11-2010,887306.796,0,48.62,3.03,136.7715714,8.572,True
22,26-11-2010,1408052.034,1,44.61,3.07,136.6895714,8.572,True
22,03-12-2010,1107463.1220000002,0,39.42,3.065,136.6075714,8.572,True
22,10-12-2010,1230482.556,0,28.43,3.132,136.5255714,8.572,True
22,17-12-2010,1374914.691,0,30.46,3.139,136.5292811,8.572,True
22,24-12-2010,1766200.536,0,29.76,3.15,136.597273,8.572,True
22,31-12-2010,696836.052,1,28.49,3.177,136.665265,8.572,True
22,07-01-2011,786559.23,0,32.56,3.193,136.7332569,8.458,True
22,14-01-2011,726781.968,0,24.76,3.215,136.803477,8.458,True
22,21-01-2011,769500.9180000001,0,26.8,3.232,136.8870657,8.458,True
22,28-01-2011,719432.235,0,20.61,3.243,136.9706544,8.458,True
22,04-02-2011,851454.882,0,26.39,3.24,137.0542431,8.458,True
22,11-02-2011,908285.6969999999,1,28.89,3.255,137.1378318,8.458,True
22,18-02-2011,878368.374,0,35.34,3.263,137.2511849,8.458,True
22,25-02-2011,820120.8870000001,0,30.23,3.281,137.3764439,8.458,True
22,04-03-2011,897617.8350000001,0,33.52,3.437,137.5017028,8.458,True
22,11-03-2011,850128.507,0,41.42,3.6,137.6269617,8.458,True
22,18-03-2011,833784.408,0,43.38,3.634,137.7398929,8.458,True
22,25-03-2011,840175.551,0,38.77,3.624,137.8478929,8.458,True
22,01-04-2011,856429.533,0,36.04,3.638,137.9558929,8.252,True
22,08-04-2011,872142.021,0,44.42,3.72,138.0638929,8.252,True
22,15-04-2011,907701.336,0,48.88,3.823,138.1646952,8.252,True
22,22-04-2011,1037503.71,0,47.76,3.919,138.2475036,8.252,True
22,29-04-2011,833520.42,0,57.2,3.988,138.3303119,8.252,True
22,06-05-2011,928868.454,0,53.63,4.078,138.4131202,8.252,True
22,13-05-2011,901402.866,0,57.71,4.095,138.4959286,8.252,True
22,20-05-2011,873277.047,0,58.56,4.101,138.587106,8.252,True
22,27-05-2011,919411.5059999999,0,62.59,4.034,138.6782834,8.252,True
22,03-06-2011,1012652.928,0,70.09,3.973,138.7694608,8.252,True
22,10-06-2011,954781.6410000001,0,69.53,3.924,138.8606382,8.252,True
22,17-06-2011,938209.149,0,63.97,3.873,139.0028333,8.252,True
22,24-06-2011,911325.78,0,68.53,3.851,139.1832917,8.252,True
22,01-07-2011,969742.512,0,70.8,3.815,139.36375,8.023,True
22,08-07-2011,915345.5850000001,0,74.22,3.784,139.5442083,8.023,True
22,15-07-2011,865758.213,0,75.2,3.827,139.7006325,8.023,True
22,22-07-2011,868215.42,0,77.79,3.882,139.7969712,8.023,True
22,29-07-2011,850462.821,0,75.32,3.898,139.8933099,8.023,True
22,05-08-2011,884909.664,0,75.33,3.903,139.9896486,8.023,True
22,12-08-2011,892601.28,0,74.69,3.88,140.0859873,8.023,True
22,19-08-2011,875704.419,0,71.3,3.82,140.1289205,8.023,True
22,26-08-2011,1063633.779,0,72.22,3.796,140.1629528,8.023,True
22,02-09-2011,821486.484,0,69.16,3.784,140.196985,8.023,True
22,09-09-2011,903991.086,1,69.14,3.809,140.2310173,8.023,True
22,16-09-2011,843678.5850000001,0,68.08,3.809,140.2735,8.023,True
22,23-09-2011,809851.275,0,62.36,3.758,140.32725,8.023,True
22,30-09-2011,857982.7440000001,0,69.78,3.684,140.381,8.023,True
22,07-10-2011,894093.003,0,56.44,3.633,140.43475,7.706,True
22,14-10-2011,849903.588,0,62.63,3.583,140.4784194,7.706,True
22,21-10-2011,883410.498,0,59.3,3.618,140.4616048,7.706,True
22,28-10-2011,989416.512,0,49.31,3.604,140.4447903,7.706,True
22,04-11-2011,995918.0310000001,0,42.81,3.586,140.4279758,7.706,True
22,11-11-2011,946566.261,0,47.8,3.57,140.4111613,7.706,True
22,18-11-2011,906821.4959999999,0,50.62,3.571,140.4127857,7.706,True
22,25-11-2011,1382271.741,1,46.28,3.536,140.4217857,7.706,True
22,02-12-2011,1050859.0259999998,0,49.11,3.501,140.4307857,7.706,True
22,09-12-2011,1178070.696,0,45.35,3.47,140.4397857,7.706,True
22,16-12-2011,1307837.9970000002,0,39.11,3.445,140.4700795,7.706,True
22,23-12-2011,1676876.112,0,39.83,3.413,140.528765,7.706,True
22,30-12-2011,884395.0260000001,1,36.28,3.402,140.5874505,7.706,True
22,06-01-2012,805822.38,0,34.61,3.439,140.6461359,7.503,True
22,13-01-2012,769893.813,0,39.0,3.523,140.7048214,7.503,True
22,20-01-2012,807324.696,0,29.16,3.542,140.8086118,7.503,True
22,27-01-2012,707813.307,0,35.68,3.568,140.9124021,7.503,True
22,03-02-2012,862638.975,0,40.58,3.633,141.0161924,7.503,True
22,10-02-2012,931003.2629999999,1,35.68,3.655,141.1199827,7.503,True
22,17-02-2012,904274.469,0,36.25,3.703,141.2140357,7.503,True
22,24-02-2012,821663.0549999999,0,39.0,3.751,141.3007857,7.503,True
22,02-03-2012,877379.985,0,37.47,3.827,141.3875357,7.503,True
22,09-03-2012,892014.309,0,41.72,3.876,141.4742857,7.503,True
22,16-03-2012,870102.0090000001,0,46.06,3.867,141.55478,7.503,True
22,23-03-2012,893496.9600000001,0,54.68,3.889,141.6269332,7.503,True
22,30-03-2012,869192.937,0,46.4,3.921,141.6990864,7.503,True
22,06-04-2012,1077740.694,0,46.38,3.957,141.7712396,7.671,True
22,13-04-2012,845206.416,0,49.89,4.025,141.8433929,7.671,True
22,20-04-2012,900308.583,0,58.81,4.046,141.9015262,7.671,True
22,27-04-2012,830285.946,0,51.42,4.023,141.9596595,7.671,True
22,04-05-2012,904574.979,0,50.75,3.991,142.0177929,7.671,True
22,11-05-2012,898081.767,0,56.72,3.947,142.0759262,7.671,True
22,18-05-2012,887950.8180000001,0,61.9,3.899,142.0970115,7.671,True
22,25-05-2012,942567.642,0,62.39,3.85,142.1032776,7.671,True
22,01-06-2012,992571.6330000001,0,70.01,3.798,142.1095438,7.671,True
22,08-06-2012,955020.9330000001,0,61.71,3.746,142.1158099,7.671,True
22,15-06-2012,955097.271,0,66.56,3.683,142.1292548,7.671,True
22,22-06-2012,1001204.3700000001,0,70.61,3.629,142.1606464,7.671,True
22,29-06-2012,948493.6020000001,0,70.99,3.577,142.1920381,7.671,True
22,06-07-2012,988007.526,0,77.41,3.538,142.2234298,7.753,True
22,13-07-2012,874225.242,0,75.81,3.561,142.2548214,7.753,True
22,20-07-2012,892772.433,0,76.57,3.61,142.2337569,7.753,True
22,27-07-2012,833158.089,0,73.52,3.701,142.2126924,7.753,True
22,03-08-2012,906532.047,0,72.99,3.698,142.1916279,7.753,True
22,10-08-2012,876431.511,0,76.74,3.772,142.1705634,7.753,True
22,17-08-2012,883145.934,0,74.92,3.84,142.2157385,7.753,True
22,24-08-2012,954816.0750000001,0,70.42,3.874,142.3105933,7.753,True
22,31-08-2012,920043.774,0,71.93,3.884,142.4054482,7.753,True
22,07-09-2012,896965.92,1,73.3,3.921,142.500303,7.753,True
22,14-09-2012,826244.3520000001,0,66.42,3.988,142.5938833,7.753,True
22,21-09-2012,829451.277,0,63.38,4.056,142.6798167,7.753,True
22,28-09-2012,878831.559,0,62.17,4.018,142.76575,7.753,True
22,05-10-2012,908898.624,0,62.09,4.027,142.8516833,7.543,True
22,12-10-2012,903635.856,0,54.18,4.029,142.9376167,7.543,True
22,19-10-2012,880225.155,0,55.28,4.0,142.8633629,7.543,True
22,26-10-2012,984980.421,0,57.58,3.917,142.7624113,7.543,True
23,05-02-2010,1228249.422,0,15.25,2.788,131.5279032,5.892,True
23,12-02-2010,1242802.8720000002,1,18.75,2.771,131.5866129,5.892,True
23,19-02-2010,1187629.236,0,26.7,2.747,131.637,5.892,True
23,26-02-2010,1078838.685,0,32.68,2.753,131.686,5.892,True
23,05-03-2010,1180058.337,0,33.15,2.766,131.735,5.892,True
23,12-03-2010,1267274.664,0,36.07,2.805,131.784,5.892,True
23,19-03-2010,1106107.4880000001,0,43.01,2.834,131.8242903,5.892,True
23,26-03-2010,1179631.62,0,38.59,2.831,131.863129,5.892,True
23,02-04-2010,1400964.8580000002,0,40.5,2.826,131.9019677,5.435,True
23,09-04-2010,1137991.23,0,56.82,2.849,131.9408065,5.435,True
23,16-04-2010,1159941.348,0,44.25,2.885,131.9809,5.435,True
23,23-04-2010,1183520.772,0,46.4,2.895,132.0226667,5.435,True
23,30-04-2010,1133473.068,0,45.47,2.935,132.0644333,5.435,True
23,07-05-2010,1228997.0520000001,0,61.04,2.981,132.1062,5.435,True
23,14-05-2010,1172749.581,0,45.33,2.983,132.152129,5.435,True
23,21-05-2010,1194681.852,0,57.94,2.961,132.2230323,5.435,True
23,28-05-2010,1414042.7040000001,0,69.26,2.906,132.2939355,5.435,True
23,04-06-2010,1362991.959,0,64.94,2.857,132.3648387,5.435,True
23,11-06-2010,1295488.854,0,58.35,2.83,132.4357419,5.435,True
23,18-06-2010,1356938.037,0,60.29,2.805,132.4733333,5.435,True
23,25-06-2010,1273684.392,0,69.83,2.81,132.4976,5.435,True
23,02-07-2010,1394201.862,0,64.76,2.815,132.5218667,5.326,True
23,09-07-2010,1275782.202,0,77.16,2.806,132.5461333,5.326,True
23,16-07-2010,1271811.699,0,73.94,2.796,132.5667742,5.326,True
23,23-07-2010,1200271.005,0,70.2,2.784,132.5825806,5.326,True
23,30-07-2010,1187796.195,0,69.71,2.792,132.5983871,5.326,True
23,06-08-2010,1275311.763,0,70.03,2.792,132.6141935,5.326,True
23,13-08-2010,1211711.373,0,67.43,2.81,132.63,5.326,True
23,20-08-2010,1295910.945,0,68.65,2.796,132.6616129,5.326,True
23,27-08-2010,1426161.0240000002,0,63.25,2.77,132.6932258,5.326,True
23,03-09-2010,1264607.307,0,72.91,2.735,132.7248387,5.326,True
23,10-09-2010,1145558.5650000002,1,63.21,2.717,132.7564516,5.326,True
23,17-09-2010,1043219.322,0,55.3,2.716,132.7670667,5.326,True
23,24-09-2010,989150.085,0,57.75,2.718,132.7619333,5.326,True
23,01-10-2010,1016918.4959999999,0,62.07,2.717,132.7568,5.287,True
23,08-10-2010,1061866.5119999999,0,50.75,2.776,132.7516667,5.287,True
23,15-10-2010,1007828.739,0,45.55,2.878,132.7633548,5.287,True
23,22-10-2010,1032753.5279999999,0,43.19,2.919,132.8170968,5.287,True
23,29-10-2010,1001584.107,0,48.68,2.938,132.8708387,5.287,True
23,05-11-2010,1082807.964,0,36.6,2.938,132.9245806,5.287,True
23,12-11-2010,1249158.375,0,35.59,2.961,132.9783226,5.287,True
23,19-11-2010,1183494.888,0,41.66,3.03,132.9172,5.287,True
23,26-11-2010,1865416.5450000002,1,34.95,3.07,132.8369333,5.287,True
23,03-12-2010,1455322.869,0,34.3,3.065,132.7566667,5.287,True
23,10-12-2010,1685129.391,0,20.12,3.132,132.6764,5.287,True
23,17-12-2010,2014716.132,0,23.05,3.139,132.6804516,5.287,True
23,24-12-2010,2460849.39,0,22.96,3.15,132.7477419,5.287,True
23,31-12-2010,1052796.465,1,19.05,3.177,132.8150323,5.287,True
23,07-01-2011,1009831.032,0,27.81,3.193,132.8823226,5.114,True
23,14-01-2011,915080.49,0,18.2,3.215,132.9510645,5.114,True
23,21-01-2011,999635.454,0,15.58,3.232,133.0285161,5.114,True
23,28-01-2011,975291.8490000002,0,10.91,3.243,133.1059677,5.114,True
23,04-02-2011,1043494.677,0,14.5,3.24,133.1834194,5.114,True
23,11-02-2011,1124807.76,1,21.52,3.255,133.260871,5.114,True
23,18-02-2011,1232974.4130000002,0,26.6,3.263,133.3701429,5.114,True
23,25-02-2011,1086225.48,0,17.0,3.281,133.4921429,5.114,True
23,04-03-2011,1171066.752,0,20.67,3.437,133.6141429,5.114,True
23,11-03-2011,937839.1950000001,0,29.36,3.6,133.7361429,5.114,True
23,18-03-2011,1083314.3580000002,0,37.28,3.634,133.8492258,5.114,True
23,25-03-2011,1033762.3470000001,0,29.11,3.624,133.9587419,5.114,True
23,01-04-2011,1064425.455,0,29.44,3.638,134.0682581,4.781,True
23,08-04-2011,1124011.7820000001,0,36.74,3.72,134.1777742,4.781,True
23,15-04-2011,1137312.459,0,45.51,3.823,134.2784667,4.781,True
23,22-04-2011,1302571.116,0,39.62,3.919,134.3571,4.781,True
23,29-04-2011,1055976.66,0,54.2,3.988,134.4357333,4.781,True
23,06-05-2011,1223929.017,0,50.07,4.078,134.5143667,4.781,True
23,13-05-2011,1129423.3830000001,0,55.12,4.095,134.593,4.781,True
23,20-05-2011,1203855.7950000002,0,56.67,4.101,134.6803871,4.781,True
23,27-05-2011,1225750.662,0,63.27,4.034,134.7677742,4.781,True
23,03-06-2011,1405945.773,0,67.21,3.973,134.8551613,4.781,True
23,10-06-2011,1302325.2540000002,0,65.23,3.924,134.9425484,4.781,True
23,17-06-2011,1323468.7470000002,0,61.06,3.873,135.0837333,4.781,True
23,24-06-2011,1290632.562,0,63.8,3.851,135.2652667,4.781,True
23,01-07-2011,1343256.696,0,65.65,3.815,135.4468,4.584,True
23,08-07-2011,1241539.245,0,69.92,3.784,135.6283333,4.584,True
23,15-07-2011,1224468.5040000002,0,69.8,3.827,135.7837419,4.584,True
23,22-07-2011,1225929.6,0,76.74,3.882,135.8738387,4.584,True
23,29-07-2011,1187790.7950000002,0,69.55,3.898,135.9639355,4.584,True
23,05-08-2011,1274710.212,0,69.53,3.903,136.0540323,4.584,True
23,12-08-2011,1242856.845,0,69.86,3.88,136.144129,4.584,True
23,19-08-2011,1308074.877,0,67.09,3.82,136.183129,4.584,True
23,26-08-2011,1473539.661,0,67.04,3.796,136.2136129,4.584,True
23,02-09-2011,1317866.121,0,65.33,3.784,136.2440968,4.584,True
23,09-09-2011,1280960.91,1,66.04,3.809,136.2745806,4.584,True
23,16-09-2011,1127996.253,0,60.52,3.809,136.3145,4.584,True
23,23-09-2011,1160174.529,0,57.14,3.758,136.367,4.584,True
23,30-09-2011,1148038.0650000002,0,64.76,3.684,136.4195,4.584,True
23,07-10-2011,1317151.791,0,49.0,3.633,136.472,4.42,True
23,14-10-2011,1132000.506,0,56.79,3.583,136.5150968,4.42,True
23,21-10-2011,1296929.331,0,52.12,3.618,136.5017742,4.42,True
23,28-10-2011,1266472.764,0,42.57,3.604,136.4884516,4.42,True
23,04-11-2011,1285592.6970000002,0,39.18,3.586,136.475129,4.42,True
23,11-11-2011,1293246.702,0,44.04,3.57,136.4618065,4.42,True
23,18-11-2011,1211068.764,0,45.48,3.571,136.4666667,4.42,True
23,25-11-2011,1851353.577,1,35.23,3.536,136.4788,4.42,True
23,02-12-2011,1397597.931,0,43.6,3.501,136.4909333,4.42,True
23,09-12-2011,1657056.2400000002,0,36.4,3.47,136.5030667,4.42,True
23,16-12-2011,1956259.0800000003,0,32.99,3.445,136.5335161,4.42,True
23,23-12-2011,2329157.988,0,27.8,3.413,136.5883871,4.42,True
23,30-12-2011,1092138.255,1,22.3,3.402,136.6432581,4.42,True
23,06-01-2012,1035596.295,0,24.29,3.439,136.698129,4.261,True
23,13-01-2012,928306.215,0,28.49,3.523,136.753,4.261,True
23,20-01-2012,1032292.9169999999,0,15.33,3.542,136.8564194,4.261,True
